Removed Pin From Net: NetName=+5V Pin=C2-1
Removed Pin From Net: NetName=+5V Pin=C3-1
Removed Pin From Net: NetName=GND Pin=C4-2
Removed Pin From Net: NetName=+5V Pin=C5-1
Removed Pin From Net: NetName=+3V3 Pin=C6-1
Removed Pin From Net: NetName=GND Pin=D1-2
Removed Pin From Net: NetName=+5_USB_IN Pin=D1-5
Removed Pin From Net: NetName=+5V Pin=F1-2
Removed Pin From Net: NetName=+3V3 Pin=R4-1
Removed Pin From Net: NetName=Net3V3_2 Pin=R8-1
Removed Pin From Net: NetName=+3V3 Pin=R8-2
Removed Pin From Net: NetName=Net5V_2 Pin=R9-1
Removed Pin From Net: NetName=+5V Pin=R9-2
Removed Pin From Net: NetName=+5V Pin=R27-2
Removed Pin From Net: NetName=RX-LED Pin=RX_LED-1
Removed Pin From Net: NetName=TX-LED Pin=TX_LED-1
Removed Pin From Net: NetName=UART_DTR Pin=U1-1
Removed Pin From Net: NetName=UART_RTS Pin=U1-2
Removed Pin From Net: NetName=ESP32_TX Pin=U1-4
Removed Pin From Net: NetName=GND Pin=U1-6
Removed Pin From Net: NetName=TX-LED Pin=U1-10
Removed Pin From Net: NetName=+5V Pin=U1-15
Removed Pin From Net: NetName=GND Pin=U1-16
Removed Pin From Net: NetName=RX-LED Pin=U1-17
Removed Pin From Net: NetName=ESP32_RX Pin=U1-20
Removed Pin From Net: NetName=+5V Pin=U2-1
Removed Pin From Net: NetName=GND Pin=U2-2
Removed Pin From Net: NetName=+3V3 Pin=U2-5
Removed Member From Class: ClassName=USB-ESP32 Member=D1
Removed Member From Class: ClassName=USB-ESP32 Member=R9
Removed Member From Class: ClassName=USB-ESP32 Member=R27
Removed Member From Class: ClassName=USB-ESP32 Member=RX_LED
Removed Member From Class: ClassName=USB-ESP32 Member=TX_LED
Change Component Footprint: Designator=F1 Old Footprint=FP-0466-MFG New Footprint=FP-437-MFG
Change Component Footprint: Designator=C4 Old Footprint=FP-C0805C-DN-MFG New Footprint=CAPC2013X145X50LL20T25
Change Component Footprint: Designator=C6 Old Footprint=FP-GRM21B-0_1-IPC_C New Footprint=FP-0805-L_2_01_0_2-W_1_25-MFG
Change Component Footprint: Designator=C5 Old Footprint=FP-GRM21B-0_1-IPC_C New Footprint=FP-C0805C-DN-MFG
Change Component Footprint: Designator=U2 Old Footprint=FP-SOT25-IPC_A New Footprint=FP-DRY0006A-MFG
Change Component Footprint: Designator=U1 Old Footprint=FP-SSOP-20-MFG New Footprint=FP-CP2104-F03-GM-MFG
Change Component Footprint: Designator=R3 Old Footprint=RESC2013X60X40ML20T25 New Footprint=RESC2013X60X35ML10T20
Change Component Footprint: Designator=R4 Old Footprint=RESC2013X60X40ML20T25 New Footprint=RESC2013X60X35ML10T20
Change Component Comment : Designator=C4 Old Comment=0.1uF 50V 0805 New Comment=1uF 16V 0805
Change Component Comment : Designator=R8 Old Comment=1K 5% 0805 New Comment=10K 5% 0805
Change Component Comment : Designator=C5 Old Comment=10uF 16V 0805 New Comment=0.1uF 50V 0805
Change Component Comment : Designator=C6 Old Comment=10uF 16V 0805 New Comment=4.7uF 16V 0805
Change Component Comment : Designator=R3 Old Comment=330R 5% 0805 New Comment=1k 5% 0805
Change Component Comment : Designator=R4 Old Comment=330R 5% 0805 New Comment=1k 5% 0805
Change Component Comment : Designator=F1 Old Comment=0466003.NR New Comment=0437003.WR
Change Component Comment : Designator=U2 Old Comment=AP2112K-3.3TRG1 New Comment=TPD4S012DRYR
Change Component Comment : Designator=U1 Old Comment=FT231XS-R New Comment=CP2104-F03-GM
Change Managed Component Library Link : Designator=C4 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=B91B1D43-35F9-4052-88B2-A331848DF858 New ItemGUID=10B375A3-CCD4-4102-830B-DE8B7F93BBC4 Old RevisionGUID=D4B48F47-C1CF-4A42-8D32-772F79B808E3 New RevisionGUID=B9696AE6-7F60-466D-A599-066B2EF42019
Change Managed Component Library Link : Designator=C5 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=96E1FC29-823C-4DFE-A5F9-AD0FB27C16C2 New ItemGUID=B91B1D43-35F9-4052-88B2-A331848DF858 Old RevisionGUID=D769A791-3307-4056-9341-90AFE26D35D2 New RevisionGUID=D4B48F47-C1CF-4A42-8D32-772F79B808E3
Change Managed Component Library Link : Designator=C6 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=96E1FC29-823C-4DFE-A5F9-AD0FB27C16C2 New ItemGUID=62809D56-37B0-4290-8FAB-A2FF31F1E892 Old RevisionGUID=D769A791-3307-4056-9341-90AFE26D35D2 New RevisionGUID=B67E202E-0CF2-487E-B6D2-41EE7A2E478A
Change Managed Component Library Link : Designator=F1 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=2CBF115F-0D6B-4830-BBD4-3DC09C7AA2C9 New ItemGUID=998A9C74-4C02-4209-9D81-D4230E37A50A Old RevisionGUID=BD8E016B-81F1-4609-AD43-47B644C0B530 New RevisionGUID=D9C7184A-C8B0-4882-82DE-2828EA975266
Change Managed Component Library Link : Designator=R3 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=7FF389D5-8BFD-4FA0-B486-A3BF9001C7DD New ItemGUID=9BBD9324-2FD9-4648-9CB9-4BA0FDCD0C55 Old RevisionGUID=96639190-B7D9-4EC9-A92B-2C0B17D80D03 New RevisionGUID=0D350E83-63D1-4819-BF21-6329E1110050
Change Managed Component Library Link : Designator=R4 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=7FF389D5-8BFD-4FA0-B486-A3BF9001C7DD New ItemGUID=9BBD9324-2FD9-4648-9CB9-4BA0FDCD0C55 Old RevisionGUID=96639190-B7D9-4EC9-A92B-2C0B17D80D03 New RevisionGUID=0D350E83-63D1-4819-BF21-6329E1110050
Change Managed Component Library Link : Designator=U1 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=ADD0928D-49F6-4364-92EC-1D8E643195A2 New ItemGUID=7E2BFC82-6D41-4E60-8712-23102959DA8A Old RevisionGUID=9653BFC7-5483-438C-B94C-E25966BF6CFB New RevisionGUID=5B703C02-FFD1-4165-AF14-68D5E4858599
Change Managed Component Library Link : Designator=U2 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=4C020152-9229-455A-93BD-7C6EB563F238 New ItemGUID=B3EA47DB-49AB-4917-826B-F46DCD681211 Old RevisionGUID=2A5E9406-9AB7-43E0-9592-C03FD7D0BD29 New RevisionGUID=34C9BC2D-255F-4763-A384-E87A974FA6C6
Change component parameters: Designator = "C4" ("C4"); Footprint = "FP-C0805C-DN-MFG"; UniqueID = "\ZIXHSFTX" ("\ZIXHSFTX")
Add component (AddParameter): Name = "Operating Temperature Range"; Value = "-55Cto+155C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Description"; Value = "2-Pin Surface Mounted Device, Body 2 x 1.25 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Reference"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "125mW(1/8W)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product"; Value = "ThickFilmResistorsGeneralPurpose"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "330Ohms"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "RC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100PPM/C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination Style"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Added Component: Designator=R7(RESC2013X60X35LL10T20)
Add component (AddParameter): Name = "Case Code - in"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code - mm"; Value = "2012"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet URL"; Value = "http://www.yageo.com/documents/recent/PYu-RC_Group_51_RoHS_L_7.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet Version"; Value = "Rev. 7, 05/2017"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer URL"; Value = "http://www.yageo.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "SurfaceMount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Range"; Value = "-55Cto+155C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Description"; Value = "2-Pin Surface Mounted Device, Body 2 x 1.25 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Reference"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "125mW(1/8W)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Product"; Value = "ThickFilmResistorsGeneralPurpose"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "330Ohms"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "RC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100PPM/C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination Style"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Added Component: Designator=RX(0805_A)
Add component (AddParameter): Name = "Color"; Value = "Yellow"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.we-online.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://katalog.we-online.com/led/datasheet/150080YS75000.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wuerth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "0805_A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "150080YS75000"; VariantName = "[No Variations]"
Added Component: Designator=TX(0805_A)
Add component (AddParameter): Name = "Color"; Value = "Yellow"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.we-online.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://katalog.we-online.com/led/datasheet/150080YS75000.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wuerth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "0805_A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "150080YS75000"; VariantName = "[No Variations]"
Added Component: Designator=U13(FP-SOT25-IPC_A)
Add component (AddParameter): Name = "Accuracy"; Value = "1.5%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "SOT-23-5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Dropout Voltage"; Value = "250mV"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "1.3mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "3.1mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Input Voltage"; Value = "6V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "85°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Output Current"; Value = "600mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Input Voltage"; Value = "2.5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-40°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Outputs"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Regulators"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Current"; Value = "600mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Type"; Value = "Fixed"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Voltage"; Value = "3.3V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Polarity"; Value = "Positive"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quiescent Current"; Value = "55uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "1.7mm"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C4-1
Added Pin To Net: NetName=+3V3 Pin=C4-2
Added Pin To Net: NetName=+3V3 Pin=C5-1
Added Pin To Net: NetName=+5V Pin=C25-1
Added Pin To Net: NetName=GND Pin=C25-2
Added Pin To Net: NetName=+3V3 Pin=C26-1
Added Pin To Net: NetName=GND Pin=C26-2
Added Pin To Net: NetName=Net3V3_2 Pin=R3-2
Added Pin To Net: NetName=+5V Pin=R4-1
Added Pin To Net: NetName=Net5V_2 Pin=R4-2
Added Pin To Net: NetName=+3V3 Pin=R5-2
Added Pin To Net: NetName=+3V3 Pin=R6-2
Added Pin To Net: NetName=+3V3 Pin=R7-2
Added Pin To Net: NetName=+5V Pin=R8-2
Added Pin To Net: NetName=RX-LED Pin=RX-1
Added Pin To Net: NetName=TX-LED Pin=TX-1
Added Pin To Net: NetName=GND Pin=U1-2
Added Pin To Net: NetName=+3V3 Pin=U1-5
Added Pin To Net: NetName=+3V3 Pin=U1-6
Added Pin To Net: NetName=+3V3 Pin=U1-7
Added Pin To Net: NetName=RX-LED Pin=U1-13
Added Pin To Net: NetName=TX-LED Pin=U1-14
Added Pin To Net: NetName=UART_RTS Pin=U1-19
Added Pin To Net: NetName=ESP32_TX Pin=U1-20
Added Pin To Net: NetName=ESP32_RX Pin=U1-21
Added Pin To Net: NetName=UART_DTR Pin=U1-23
Added Pin To Net: NetName=GND Pin=U1-25
Added Pin To Net: NetName=GND Pin=U2-4
Added Pin To Net: NetName=+5_USB_IN Pin=U2-6
Added Pin To Net: NetName=+5V Pin=U13-1
Added Pin To Net: NetName=GND Pin=U13-2
Added Pin To Net: NetName=+3V3 Pin=U13-5
Added Pin To Net: NetName=NetC2_1 Pin=C2-1
Added Pin To Net: NetName=NetC2_1 Pin=C3-1
Added Pin To Net: NetName=NetC2_1 Pin=F1-2
Added Pin To Net: NetName=NetC2_1 Pin=U1-8
Added Net: Name=NetC2_1
Added Pin To Net: NetName=NetC6_1 Pin=C6-1
Added Pin To Net: NetName=NetC6_1 Pin=U1-16
Added Net: Name=NetC6_1
Added Pin To Net: NetName=NetR5_1 Pin=R5-1
Added Pin To Net: NetName=NetR5_1 Pin=U1-9
Added Net: Name=NetR5_1
Added Pin To Net: NetName=NetR6_1 Pin=R6-1
Added Pin To Net: NetName=NetR6_1 Pin=TX-2
Added Net: Name=NetR6_1
Added Pin To Net: NetName=NetR7_1 Pin=R7-1
Added Pin To Net: NetName=NetR7_1 Pin=RX-2
Added Net: Name=NetR7_1
Added Pin To Net: NetName=NetR8_1 Pin=R8-1
Added Pin To Net: NetName=NetR8_1 Pin=U13-3
Added Net: Name=NetR8_1
Added Pin To Net: NetName=USB_M Pin=U1-4
Added Pin To Net: NetName=USB_M Pin=U2-2
Added Pin To Net: NetName=USB_M Pin=USB-C-A7
Added Pin To Net: NetName=USB_M Pin=USB-C-B7
Added Net: Name=USB_M
Added Pin To Net: NetName=USB_P Pin=U1-3
Added Pin To Net: NetName=USB_P Pin=U2-1
Added Pin To Net: NetName=USB_P Pin=USB-C-A6
Added Pin To Net: NetName=USB_P Pin=USB-C-B6
Added Net: Name=USB_P
Added Member To Class: ClassName=USB-ESP32 Member=Component C25 10uF 16V 0805
Added Member To Class: ClassName=USB-ESP32 Member=Component C26 10uF 16V 0805
Added Member To Class: ClassName=USB-ESP32 Member=Component R5 4k7 1% 0805
Added Member To Class: ClassName=USB-ESP32 Member=Component R6 330R 0805
Added Member To Class: ClassName=USB-ESP32 Member=Component R7 330R 0805
Added Member To Class: ClassName=USB-ESP32 Member=Component RX 150080YS75000
Added Member To Class: ClassName=USB-ESP32 Member=Component TX 150080YS75000
Added Member To Class: ClassName=USB-ESP32 Member=Component U13 AP2112K-3.3TRG1
